,idx,beta,pval,cilb,ciub,i2,tau2,symbol
ENSG00000180628.13,3059,-0.570678843069083,5.80794147273794e-29,-0.670826442415255,-0.47053124372291,90.9462717734087,0.0490809656837326,PCGF5
ENSG00000084676.14,54499,-0.550078241938055,4.99566973164097e-24,-0.656720052021177,-0.443436431854932,93.017969535162,0.0580572986424964,NCOA1
ENSG00000115289.11,5308,0.586914979607701,9.4525028969e-23,0.469745117729378,0.704084841486025,95.3020552716892,0.0721405379380919,PCGF1
ENSG00000169679.13,40896,2.6571490864973,2.22417282714663e-22,2.12196033102843,3.19233784196616,97.7219946389552,1.57491069750378,BUB1
ENSG00000105618.12,16166,0.354842761023145,3.75400253058112e-22,0.282977986710943,0.426707535335348,86.0130827953321,0.0223984018921933,PRPF31
ENSG00000080503.18,25652,-0.787596770115553,3.81473778253646e-22,-0.947132405814991,-0.628061134416115,96.1865949023192,0.133108239262506,SMARCA2
ENSG00000123485.10,21594,3.00022068244249,9.11024285548665e-21,2.37103376276405,3.62940760212093,97.5368357312486,2.16425832921027,HJURP
ENSG00000276043.3,23822,2.69776479814393,9.04752569359775e-19,2.10005427834519,3.29547531794266,97.6765925331975,1.99125745719337,UHRF1
ENSG00000183207.11,43894,0.55677616541562,1.38400114458884e-18,0.432751000078547,0.680801330752694,93.4758367660601,0.0755539651704123,RUVBL2
ENSG00000141570.9,29544,1.00347738903233,1.56362852173608e-18,0.779598132270644,1.22735664579402,96.2725286112433,0.269640066630134,CBX8
ENSG00000087586.16,29629,1.96705199767961,2.70878852868119e-18,1.52507764094217,2.40902635441706,98.5250200345774,1.07837498733738,AURKA
ENSG00000077152.8,41201,2.04836279984145,4.69518499746326e-18,1.58479869200152,2.51192690768138,98.2119342713146,1.18401271047662,UBE2T
ENSG00000101189.6,52817,0.813381089542089,1.3516597764484e-16,0.620587398481531,1.00617478060265,98.3755920601246,0.210980831054232,MRGBP
ENSG00000131747.13,5321,2.88347511678222,2.18884639336475e-16,2.1952117593105,3.57173847425395,98.2625074437996,2.66120982998848,TOP2A
ENSG00000105011.7,6007,2.41422166768903,3.59216049729537e-16,1.83374638947379,2.99469694590426,98.2679755226845,1.85602864736536,ASF1B
ENSG00000139618.13,2595,1.44055850873457,4.01729931045997e-16,1.09361465212966,1.78750236533948,96.9700263584387,0.646774349138655,BRCA2
ENSG00000105821.13,29477,0.541192262153009,6.83710517278071e-16,0.409807931840399,0.672576592465619,96.2418107525614,0.0918865585773065,DNAJC2
ENSG00000085999.10,963,2.27623884890861,7.27125859456767e-16,1.72312519252738,2.82935250528984,98.0343446039919,1.63838321125554,RAD54L
ENSG00000094804.8,7027,2.28184899523903,8.06356156932397e-16,1.7265015704506,2.83719642002746,98.2218202223479,1.7164899326855,CDC6
ENSG00000114166.7,25718,-1.13517498655294,1.37086509524169e-15,-1.41370369532459,-0.856646277781295,98.2280593659555,0.437368325989927,KAT2B
ENSG00000160949.15,1597,1.35134708542681,2.2021872324963e-15,1.01732511787373,1.68536905297988,98.3583965245967,0.629862764820305,TONSL
ENSG00000123737.11,7075,0.349645523711763,2.24113717580917e-15,0.263197437198327,0.436093610225199,92.4134918232083,0.0354069181371169,EXOSC9
ENSG00000051180.15,33176,1.89496514208972,3.18251869684821e-15,1.42384852546081,2.36608175871863,98.4025183752591,1.22284819895071,RAD51
ENSG00000115241.10,31562,0.553355051775677,4.23716088673533e-15,0.415154669038697,0.691555434512657,97.19805428921,0.10121922986551,PPM1G
ENSG00000112742.8,3548,2.41924348168131,8.54212757199456e-15,1.80815099589553,3.03033596746709,98.1183686890358,2.05554043926723,TTK
ENSG00000136014.10,38345,-1.72153718830625,9.4342940415316e-15,-2.15709934742043,-1.28597502919208,97.5416820551465,1.04793807773535,USP44
ENSG00000178999.11,57289,2.72033095537463,1.05661764498665e-14,2.03078388276981,3.40987802797944,98.0603325056095,2.58902823730209,AURKB
ENSG00000156802.11,35977,1.28959160976191,1.18303305650981e-14,0.962097379733929,1.61708583978989,98.1935106983854,0.592611525980073,ATAD2
ENSG00000106462.9,25792,1.89849360512138,1.45622296320037e-14,1.41470433763715,2.38228287260562,98.6652625161797,1.31386197917871,EZH2
ENSG00000149554.11,6272,1.29714172977358,1.53525359363074e-14,0.966302810254268,1.6279806492929,98.516392999901,0.61113333903256,CHEK1
ENSG00000168078.8,2315,2.74947547150752,1.9728037074876e-14,2.04526749734374,3.4536834456713,97.6343063236631,2.65670256763007,PBK
